id,bin,triplet_type,mean_acc
zc2uy687,5,H,0.9307359307359306
zc2uy687,5,L,0.9320388349514563
zc2uy687,6,H,0.9196787148594378
zc2uy687,6,L,0.9157894736842106
ze5i9tkz,1,H,0.9678714859437751
ze5i9tkz,1,L,0.9468085106382979
ze5i9tkz,2,H,0.889795918367347
ze5i9tkz,2,L,0.8433734939759037
ze5i9tkz,3,H,0.9753086419753086
ze5i9tkz,3,L,0.86
ze5i9tkz,4,H,0.9482071713147411
ze5i9tkz,4,L,0.8800000000000001
ze5i9tkz,5,H,0.896551724137931
ze5i9tkz,5,L,0.8271604938271604
ze5i9tkz,6,H,0.8734177215189873
ze5i9tkz,6,L,0.8173076923076923
zgi28emw,1,H,0.9705882352941176
zgi28emw,1,L,0.98
zgi28emw,2,H,0.9686274509803922
zgi28emw,2,L,0.968421052631579
zgi28emw,3,H,0.967479674796748
zgi28emw,3,L,0.96
zgi28emw,4,H,0.9793388429752066
zgi28emw,4,L,0.9494949494949495
zgi28emw,5,H,0.936
zgi28emw,5,L,0.875
zgi28emw,6,H,0.9708333333333333
zgi28emw,6,L,0.9494949494949495
zmlkdgl5,1,H,0.9330543933054394
zmlkdgl5,1,L,0.9239130434782609
zmlkdgl5,2,H,0.9259259259259259
zmlkdgl5,2,L,0.8736842105263158
zmlkdgl5,3,H,0.9176954732510288
zmlkdgl5,3,L,0.8586956521739131
zmlkdgl5,4,H,0.930327868852459
zmlkdgl5,4,L,0.9223300970873787
zmlkdgl5,5,H,0.922077922077922
zmlkdgl5,5,L,0.8631578947368421
zmlkdgl5,6,H,0.9429824561403508
zmlkdgl5,6,L,0.8828828828828829
zn7thjg0,1,H,0.9253112033195021
zn7thjg0,1,L,0.9111111111111112
zn7thjg0,2,H,0.9180327868852458
zn7thjg0,2,L,0.9375
zn7thjg0,3,H,0.9
zn7thjg0,3,L,0.8962264150943395
zn7thjg0,4,H,0.9541666666666667
zn7thjg0,4,L,0.9405940594059405
zn7thjg0,5,H,0.9362549800796812
zn7thjg0,5,L,0.9425287356321839
zn7thjg0,6,H,0.9586776859504132
zn7thjg0,6,L,0.9285714285714286
zqa7txui,1,H,0.9385964912280702
zqa7txui,1,L,0.8969072164948454
zqa7txui,2,H,0.9456066945606694
zqa7txui,2,L,0.9523809523809523
zqa7txui,3,H,0.9256198347107438
zqa7txui,3,L,0.8554216867469879
zqa7txui,4,H,0.9193548387096774
zqa7txui,4,L,0.926829268292683
zqa7txui,5,H,0.9467213114754098
zqa7txui,5,L,0.9565217391304348
zqa7txui,6,H,0.944206008583691
zqa7txui,6,L,0.8924731182795699
zrfresc1,1,H,0.921487603305785
zrfresc1,1,L,0.8958333333333334
zrfresc1,2,H,0.8529411764705882
zrfresc1,2,L,0.8811881188118813
zrfresc1,3,H,0.923076923076923
zrfresc1,3,L,0.9292929292929293
zrfresc1,4,H,0.952755905511811
zrfresc1,4,L,0.8333333333333333
zrfresc1,5,H,0.8987341772151899
zrfresc1,5,L,0.9484536082474226
zrfresc1,6,H,0.948936170212766
zrfresc1,6,L,0.9259259259259258
zrn2grix,1,H,0.9036144578313252
zrn2grix,1,L,0.90625
zrn2grix,2,H,0.9067796610169492
zrn2grix,2,L,0.865979381443299
zrn2grix,3,H,0.9181034482758621
zrn2grix,3,L,0.883495145631068
zrn2grix,4,H,0.9377593360995851
zrn2grix,4,L,0.8857142857142857
zrn2grix,5,H,0.892
zrn2grix,5,L,0.9222222222222223
zrn2grix,6,H,0.9552845528455285
zrn2grix,6,L,0.8773584905660378
zshuyb8c,1,H,0.9112903225806452
zshuyb8c,1,L,0.8936170212765958
zshuyb8c,2,H,0.891566265060241
zshuyb8c,2,L,0.8817204301075268
zshuyb8c,3,H,0.8795180722891567
zshuyb8c,3,L,0.8478260869565218
zshuyb8c,4,H,0.9473684210526316
zshuyb8c,4,L,0.9299999999999999
zshuyb8c,5,H,0.9016393442622951
zshuyb8c,5,L,0.9272727272727272
zshuyb8c,6,H,0.8823529411764706
zshuyb8c,6,L,0.897196261682243
zxd44db3,1,H,0.8898305084745763
zxd44db3,1,L,0.8285714285714285
zxd44db3,2,H,0.8686440677966101
zxd44db3,2,L,0.8454545454545455
zxd44db3,3,H,0.8595744680851063
zxd44db3,3,L,0.83
zxd44db3,4,H,0.8223140495867769
zxd44db3,4,L,0.8080808080808081
zxd44db3,5,H,0.87109375
zxd44db3,5,L,0.9213483146067416
zxd44db3,6,H,0.9012345679012346
zxd44db3,6,L,0.8924731182795699
zy448n7y,1,H,0.9586776859504132
zy448n7y,1,L,0.9191919191919192
zy448n7y,2,H,0.9612068965517241
zy448n7y,2,L,0.9148936170212767
zy448n7y,3,H,0.878048780487805
zy448n7y,3,L,0.8636363636363635
zy448n7y,4,H,0.9380165289256197
zy448n7y,4,L,0.8387096774193548
zy448n7y,5,H,0.8818565400843882
zy448n7y,5,L,0.923076923076923
zy448n7y,6,H,0.8847736625514402
zy448n7y,6,L,0.8111111111111111
